structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
388	1	N/A	-170.0420302135102	C6H9N3	[M + H3N + H]+	CKRLKUOWTAEKKX	InChI=1S/C6H9N3/c1-2-4-6-5(3-1)7-9-8-6/h1-4H2,(H,7,8,9)	4,5,6,7-Tetrahydro-1H-benzotriazole	C1CCC2=NNN=C2C1	0.699999988	81247	NORMAN:(NS00022659);PubChem class - safety and toxic;Training Set;PubChem:(81247)	67387394
389	1	N/A	-170.08563902034388	C6H9N3	[M + H3N + H]+	BWWBMECLZHNAOD	InChI=1S/C6H9N3/c1-2-5(1)3-6-4-7-9-8-6/h4-5H,1-3H2,(H,7,8,9)	4-(cyclopropylmethyl)-2H-triazole	C1CC1CC2=NNN=C2	1.0	19882462	PubChem:(19882462)	2
390	1	N/A	-170.2441098623658	C6H9N3	[M + H3N + H]+	JEBPRVPOQZCQSG	InChI=1S/C6H9N3/c1-2-8-6-4-7-5-9(6)3-1/h4-5,8H,1-3H2	null	C1CNC2=CN=CN2C1	0.400000006	53950515	PubChem:(53950515)	2
391	1	N/A	-170.26932740048514	C6H9N3	[M + H3N + H]+	HYFHTEUSKFUDGB	InChI=1S/C6H9N3/c1-3-4-6-5-7-8-9(6)2/h3-5H,1-2H3	null	CC=CC1=CN=NN1C	0.699999988	134466737	PubChem:(134466737)	2
392	1	N/A	-170.3694834909755	C6H9N3	[M + H3N + H]+	INRIGOUTHBONNX	InChI=1S/C6H9N3/c1-8-6(7)5-2-3-9-4-5/h2-4,9H,1H3,(H2,7,8)	null	CN=C(C1=CNC=C1)N	-0.200000003	136051155	PubChem:(136051155);KEGG Mine	8589934594
393	1	N/A	-170.53934218983468	C6H9N3	[M + H3N + H]+	IGCTUPRJIIPPJC	InChI=1S/C6H9N3/c7-2-1-4-9-5-3-8-6-9/h1,3-6H,2,7H2	null	C1=CN(C=N1)C=CCN	-0.699999988	66595312	PubChem:(66595312)	2
394	1	N/A	-171.0020881047242	C6H9N3	[M + H3N + H]+	LEDWBQNQOXAGBL	InChI=1S/C6H10N3/c1-8-5-6-3-2-4-9(6)7-8/h5H,2-4H2,1H3/q+1	null	C[N+]1=NN2CCCC2=C1	0.800000012	58070783	PubChem:(58070783)	2
395	1	N/A	-171.15374013056433	C6H9N3	[M + H3N + H]+	XABPGCSJFAIKRZ	InChI=1S/C6H9N3/c7-5-1-2-9-4-8-3-6(5)9/h3-5H,1-2,7H2	6,7-Dihydro-5H-pyrrolo[1,2-c]imidazol-7-amine	C1CN2C=NC=C2C1N	-1.0	21608158;93499349;93499350	PubChem:(21608158 93499349 93499350)	2
396	1	N/A	-171.23710756281758	C6H9N3	[M + H3N + H]+	YXLXHBUGTXVRAN	InChI=1S/C6H9N3/c1-3-5-4-6(7)9(2)8-5/h3-4H,1,7H2,2H3	null	CN1C(=CC(=N1)C=C)N	0.699999988	13488641	PubChem:(13488641)	2
397	1	N/A	-171.27480171797072	C6H9N3	[M + H3N + H]+	FRYMBOYOYVFEAT	InChI=1S/C6H9N3/c1-2-6-4-7-5-9(6)8-3-1/h4-5,8H,1-3H2	null	C1CC2=CN=CN2NC1	0.899999976	129876617	PubChem:(129876617)	2
398	1	N/A	-171.28088686027135	C6H9N3	[M + H3N + H]+	QAPUPORZNOLFSC	InChI=1S/C6H9N3/c7-3-4-8-5-9-6-1-2-6/h5-6H,1-2,4H2,(H,8,9)	null	C1CC1NC=NCC#N	0.200000003	55300739	PubChem:(55300739)	2
399	1	N/A	-171.41888697451586	C6H9N3	[M + H3N + H]+	QJEMPGWXUSLMJH	InChI=1S/C6H9N3/c1-3-4-9-5-6(2)7-8-9/h3-5H,1-2H3	4-methyl-1-prop-1-enyltriazole	CC=CN1C=C(N=N1)C	0.899999976	58883659	PubChem:(58883659)	2
400	1	N/A	-171.45348579724083	C6H9N3	[M + H3N + H]+	DXMYZMIALZZPCH	InChI=1S/C6H9N3/c1-5-2-3-6-8-7-4-9(5)6/h4-5H,2-3H2,1H3	null	CC1CCC2=NN=CN12	0.200000003	139307408	PubChem:(139307408)	2
401	1	N/A	-171.84790161316724	C6H9N3	[M + H3N + H]+	PLQCCDXTLIWSLD	InChI=1S/C6H9N3/c7-5-4-9-3-1-2-6(9)8-5/h4H,1-3,7H2	null	C1CC2=NC(=CN2C1)N	0.0	96637923	PubChem:(96637923)	2
402	1	N/A	-172.05979196917716	C6H9N3	[M + H3N + H]+	BRHQESREGAOOOO	InChI=1S/C6H9N3/c1-5-3-4-6(2)9(5)8-7/h3-4,7H,1-2H3	(2,5-dimethylpyrrol-1-yl)diazene	CC1=CC=C(N1N=N)C	2.5999999	21908605	PubChem:(21908605)	2
403	1	N/A	-172.1351997078205	C6H9N3	[M + H3N + H]+	GAGQYQJKMOZHTE	InChI=1S/C6H9N3/c1-8-6-4-9-3-5(6)2-7/h5,9H,3-4H2,1H3	4-methyliminopyrrolidine-3-carbonitrile	CN=C1CNCC1C#N	-0.5	58961676	PubChem:(58961676)	2
404	1	N/A	-172.34773883240595	C6H9N3	[M + H3N + H]+	ZFQCSCCOMUOIAP	InChI=1S/C6H9N3/c1-5-2-3-6-7-4-8-9(5)6/h4-5H,2-3H2,1H3	null	CC1CCC2=NC=NN12	0.800000012	88973823	PubChem:(88973823)	2
405	1	N/A	-172.3527171212015	C6H9N3	[M + H3N + H]+	BOVWHZRJDZLCKI	InChI=1S/C6H9N3/c1-2-3-4-6-7-5-8-9-6/h2,5H,1,3-4H2,(H,7,8,9)	null	C=CCCC1=NC=NN1	1.39999998	90977684	PubChem:(90977684)	2
406	1	N/A	-172.49960800729113	C6H9N3	[M + H3N + H]+	PUCZTWDGEWZEMO	InChI=1S/C6H9N3/c1-6(4-7)2-3-9-5-8/h2,5H,3H2,1H3,(H2,8,9)	null	CC(=CCN=CN)C#N	-0.200000003	134395779	PubChem:(134395779)	2
407	1	N/A	-172.59122584153477	C6H9N3	[M + H3N + H]+	HRFDKUFUQJBSOW	InChI=1S/C6H9N3/c7-5-2-1-3-6(4-5)9-8/h1-4,9H,7-8H2	Benzenamine, 3-hydrazino-	C1=CC(=CC(=C1)NN)N	0.5	20566447	PubChem:(20566447)	2
408	1	N/A	-172.84285005769888	C6H9N3	[M + H3N + H]+	UWEOUJNNJXMWLM	InChI=1S/C6H9N3/c1-5(9-7)6-3-2-4-8-6/h2-5,7-8H,1H3	null	CC(C1=CC=CN1)N=N	1.70000005	54375473	PubChem:(54375473)	2
409	1	N/A	-172.84632655412236	C6H9N3	[M + H3N + H]+	MQXVFKRNXZVEQN	InChI=1S/C6H10N3/c1-8-4-5-9(6-8)3-2-7/h2,4-7H,3H2,1H3/q+1	null	C[N+]1=CN(C=C1)CC=N	-0.100000001	118120082	PubChem:(118120082)	2
410	1	N/A	-172.92269262307437	C6H9N3	[M + H3N + H]+	MPAQPSYBCPLQCV	InChI=1S/C6H9N3/c1-2-6(1)8-9-4-3-7-5-9/h3-6,8H,1-2H2	null	C1CC1NN2C=CN=C2	1.0	138685489	PubChem:(138685489)	2
411	1	N/A	-173.36650261404787	C6H9N3	[M + H3N + H]+	NKFHHVMQOWDWDT	InChI=1S/C6H9N3/c1-9-4-8-6-5(9)2-3-7-6/h4,7H,2-3H2,1H3	null	CN1C=NC2=C1CCN2	0.400000006	96637919	PubChem:(96637919)	2
412	1	N/A	-173.3834578377684	C6H9N3	[M + H3N + H]+	RNQMYFYTUSXCRX	InChI=1S/C6H9N3/c7-5-1-3-9-4-2-8-6(5)9/h2,4-5H,1,3,7H2	null	C1CN2C=CN=C2C1N	-1.0	45087161;93499356;93499357	PubChem:(45087161 93499356 93499357)	2
413	1	N/A	-173.45346417023742	C6H9N3	[M + H3N + H]+	IHYMZCDVMPCLEQ	InChI=1S/C6H9N3/c1-2-7-3-6-5(1)8-4-9-6/h4-5,7H,1-3H2	null	C1CNCC2=NC=NC21	-0.400000006	126673878	PubChem:(126673878)	2
414	1	N/A	-173.49225557817215	C6H9N3	[M + H3N + H]+	LQLSUBBRMCSXGA	InChI=1S/C6H9N3/c1-3-6-4-5(2)8-9(6)7/h3-4H,1,7H2,2H3	null	CC1=NN(C(=C1)C=C)N	1.20000005	90739275	PubChem:(90739275)	2
415	1	N/A	-173.55131036445553	C6H9N3	[M + H3N + H]+	IYPPYUKQSOKFKB	InChI=1S/C6H9N3/c1-5-4-8-9(2)6(5)3-7/h3-4,7H,1-2H3	null	CC1=C(N(N=C1)C)C=N	0.5	121292196	PubChem:(121292196)	2
416	1	N/A	-173.56567601137803	C6H9N3	[M + H3N + H]+	NUGLQTPNCWPADR	InChI=1S/C6H9N3/c1-3-4-6-5(2)7-9-8-6/h3-4H,1-2H3,(H,7,8,9)	null	CC=CC1=NNN=C1C	1.0	89360125	PubChem:(89360125)	2
417	1	N/A	-173.70464350310777	C6H9N3	[M + H3N + H]+	QXPUPHOAWYXWDJ	InChI=1S/C6H9N3/c7-9-8-5-6-3-1-2-4-6/h3H,1-2,4-5H2	null	C1CC=C(C1)CN=[N+]=[N-]	2.29999995	15094073	PubChem:(15094073)	2
418	1	N/A	-173.93128831130664	C6H9N3	[M + H3N + H]+	AADLOEGJFBOFGS	InChI=1S/C6H9N3/c7-3-1-2-6(4-8)5-9/h6H,1-3,7H2	null	C(CC(C#N)C#N)CN	-0.300000012	87858974	PubChem:(87858974)	2
419	1	N/A	-173.9963610837895	C6H9N3	[M + H3N + H]+	DHWFVXJXLLVYEU	InChI=1S/C6H9N3/c1-5(2)3-6-4-7-9-8-6/h3-4H,1-2H3,(H,7,8,9)	null	CC(=CC1=NNN=C1)C	1.29999995	129773803	PubChem:(129773803)	2
420	1	N/A	-174.20355971511142	C6H9N3	[M + H3N + H]+	JTWQUDPEKBAGJM	InChI=1S/C6H9N3/c1-5(9)2-6(3-7)4-8/h5-6H,2,9H2,1H3	null	CC(CC(C#N)C#N)N	-0.200000003	88312339	PubChem:(88312339)	2
421	1	N/A	-174.2156712576963	C6H9N3	[M + H3N + H]+	XWEFKJNJSVXMOD	InChI=1S/C6H9N3/c1-9(7)6-2-4-8-5-3-6/h2-5H,7H2,1H3	null	CN(C1=CC=NC=C1)N	0.170036629	12594674	PubChem:(12594674)	2
422	1	N/A	-174.32732917088208	C6H9N3	[M + H3N + H]+	QBGIFRJRLHNPKH	InChI=1S/C6H9N3/c1-2-7-6-4-3-5-8-9-6/h3-5H,2H2,1H3,(H,7,9)	null	CCNC1=NN=CC=C1	0.5	12446652	PubChem:(12446652)	2
423	1	N/A	-174.36451661699633	C6H9N3	[M + H3N + H]+	ZHQPVDQZLRSMEZ	InChI=1S/C6H9N3/c1-5(2)6-3-7-9-8-4-6/h3-5H,1-2H3	null	CC(C)C1=CN=NN=C1	0.400000006	22366529	PubChem:(22366529)	2
424	1	N/A	-174.59233271362072	C6H9N3	[M + H3N + H]+	HDCAHRAHYJJDSU	InChI=1S/C6H9N3/c1-5-3-8-6(7-2)9-4-5/h3-4H,1-2H3,(H,7,8,9)	null	CC1=CN=C(N=C1)NC	0.899999976	53419841	PubChem:(53419841)	2
425	1	N/A	-174.76202617605463	C6H9N3	[M + H3N + H]+	VSBLPTQRXZLUDB	InChI=1S/C6H9N3/c7-5-4-8-9-3-1-2-6(5)9/h4H,1-3,7H2	null	C1CC2=C(C=NN2C1)N	-0.100000001	82593594	PubChem:(82593594)	2
426	1	N/A	-174.87226467539773	C6H9N3	[M + H3N + H]+	VMASIVBPPFBQAJ	InChI=1S/C6H9N3/c7-6(8)9-5-3-1-2-4-5/h1-5H,(H4,7,8,9)	null	C1=CC(C=C1)N=C(N)N	0.100000001	133083946	PubChem:(133083946)	2
427	1	N/A	-174.92347303514924	C6H9N3	[M + H3N + H]+	DDORCPXVFKBLCQ	InChI=1S/C6H9N3/c1-2-4-9-6(3-1)5-7-8-9/h5H,1-4H2	[1,2,3]Triazolo[1,5-a]pyridine, 4,5,6,7-tetrahydro-	C1CCN2C(=CN=N2)C1	0.400000006	15425501	PubChem:(15425501);PubMed	66
428	1	N/A	-175.10247367950504	C6H9N3	[M + H3N + H]+	KIFCKADBPUQWKZ	InChI=1S/C6H9N3/c7-5-3-8-9-6(5)4-1-2-4/h3-4H,1-2,7H2,(H,8,9)	null	C1CC1C2=C(C=NN2)N	0.100000001	61395211	PubChem:(61395211);PubChem class - safety and toxic	67108866
429	1	N/A	-175.13482411640297	C6H9N3	[M + H3N + H]+	PFAWWDGWHDBWHL	InChI=1S/C6H9N3/c1-3-6-5-9(4-2)8-7-6/h4-5H,2-3H2,1H3	null	CCC1=CN(N=N1)C=C	1.10000002	58559438	PubChem:(58559438)	2
430	1	N/A	-175.13742080460102	C6H9N3	[M + H3N + H]+	FOFURMFOLWRLAX	InChI=1S/C6H9N3/c1-3-8-9-5-4-7-6(9)2/h3-5H,1-2H3	N-(2-methylimidazol-1-yl)ethanimine	CC=NN1C=CN=C1C	0.5	58883633;139385891	PubChem:(58883633 139385891)	2
431	1	N/A	-175.44460681527278	C6H9N3	[M + H3N + H]+	WPPADMHQUSIAHD	InChI=1S/C6H9N3/c1-5-2-3-9-4-7-8-6(5)9/h4-5H,2-3H2,1H3	null	CC1CCN2C1=NN=C2	0.100000001	57802970	PubChem:(57802970)	2
432	1	N/A	-175.65319294601764	C6H9N3	[M + H3N + H]+	CTQQDIPYVXLFQT	InChI=1S/C6H9N3/c1-5(2)9-4-3-8-6(9)7/h3-4H,1H2,2H3,(H2,7,8)	null	CC(=C)N1C=CN=C1N	0.600000024	117656396	PubChem:(117656396)	2
433	1	N/A	-175.74805060526253	C6H9N3	[M + H3N + H]+	CVLAOPKRRAPBCD	InChI=1S/C6H9N3/c1-2-6(7)4-3-5-9-8/h2-4,7-8H,1,5H2	null	C=CC(=N)C=CCN=N	1.70000005	123659863	PubChem:(123659863)	2
434	1	N/A	-176.12401526219753	C6H9N3	[M + H3N + H]+	YXBLOXFBDUCZFG	InChI=1S/C6H9N3/c1-6(3-4-7)9(2)5-8/h6H,3H2,1-2H3	null	CC(CC#N)N(C)C#N	0.699999988	104185526	PubChem:(104185526)	2
435	1	N/A	-176.14583380126362	C6H9N3	[M + H3N + H]+	AXDAIIMFNFQFTD	InChI=1S/C6H9N3/c7-3-5-4-9-2-1-6(5)8/h5,8-9H,1-2,4H2	4-imino-3-piperidinecarbonitrile	C1CNCC(C1=N)C#N	-0.699999988	292205;7128383;11882161;11882160	PubChem:(292205 7128383 11882161 11882160)	2
436	1	N/A	-176.20445817217953	C6H9N3	[M + H3N + H]+	FHUXUXBAJYXYRF	InChI=1S/C6H9N3/c1-4-3-8-5(2)9-6(4)7/h1,3H2,2H3,(H2,7,8,9)	null	CC1=NCC(=C)C(=N1)N	-0.800000012	54069243	PubChem:(54069243)	2
437	1	N/A	-176.31463185999363	C6H9N3	[M + H3N + H]+	MUKSIZURJRYIAZ	InChI=1S/C6H9N3/c1-4-2-5(6(7)8)9-3-4/h2-3,9H,1H3,(H3,7,8)	null	CC1=CNC(=C1)C(=N)N	0.400000006	136331892	PubChem:(136331892)	2
438	1	N/A	-176.4143188274429	C6H9N3	[M + H3N + H]+	MRXKAFJQVZKPIT	InChI=1S/C6H9N3/c1-3-4-5-6-8-9-7-2/h3-6H,2H2,1H3	null	CC=CC=CN=NN=C	3.4000001	129289151	PubChem:(129289151)	2
439	1	N/A	-176.59239092267634	C6H9N3	[M + H3N + H]+	QWXDABYFPHXDEY	InChI=1S/C6H9N3/c1-9(7)6-3-2-4-8-5-6/h2-5H,7H2,1H3	1-methyl-1-pyridin-3-ylhydrazine	CN(C1=CN=CC=C1)N	0.170036629	22591580	PubChem:(22591580)	2
440	1	N/A	-176.6188256736942	C6H9N3	[M + H3N + H]+	HPDAIULFPFYWAY	InChI=1S/C6H9N3/c1-4-7-6(3)9-8-5-2/h4-5H,1-2H2,3H3	null	CC(=NC=C)N=NC=C	1.60000002	137491664	PubChem:(137491664)	2
441	1	N/A	-176.67118374180757	C6H9N3	[M + H3N + H]+	AITFREYTVOPXOT	InChI=1S/C6H9N3/c1-4-2-5(7)6(8)9-3-4/h2-3H,7H2,1H3,(H2,8,9)	5-methylpyridine-2,3-diamine	CC1=CC(=C(N=C1)N)N	0.200000003	10701825	PubChem:(10701825);PubChem class - safety and toxic	67108866
442	1	N/A	-176.72193827066533	C6H9N3	[M + H3N + H]+	GDAOZWYLMAGCDH	InChI=1S/C6H9N3/c1-5-2-6-7-4-8-9(6)3-5/h4-5H,2-3H2,1H3	null	CC1CC2=NC=NN2C1	0.800000012	70570354	PubChem:(70570354)	2
443	1	N/A	-177.04245989222972	C6H9N3	[M + H3N + H]+	QLNFKVFUZHBVHT	InChI=1S/C6H9N3/c1-9(7)6-4-2-3-5-8-6/h2-5H,7H2,1H3	2-(1-Methylhydrazino)pyridine	CN(C1=CC=CC=N1)N	0.562235057	77911	PubChem:(77911);NORMAN:(NS00031154)	262146
444	1	N/A	-177.30852081861812	C6H9N3	[M + H3N + H]+	JLOFNSGMKXFDDU	InChI=1S/C6H9N3/c1-9-4-2-3-6(9)8-5-7/h2-4H2,1H3	1-Methyl-2-pyrrolidinylidenecyanamide	CN1CCCC1=NC#N	0.100000001	379672	PubChem:(379672)	2
445	1	N/A	-177.3908314659959	C6H9N3	[M + H3N + H]+	BAYHPCWKCPKBQT	InChI=1S/C6H9N3/c1-3-5-6(4-2)8-9-7-5/h3H,1,4H2,2H3,(H,7,8,9)	null	CCC1=NNN=C1C=C	1.20000005	89029374	PubChem:(89029374)	2
446	1	N/A	-177.40812796218	C6H9N3	[M + H3N + H]+	LCNMEXJCLQUTHU	InChI=1S/C6H9N3/c1-2-3-4-5-6-8-9-7/h4-6H2,1H3	null	CC#CCCCN=[N+]=[N-]	2.5999999	89255979	PubChem:(89255979)	2
447	1	N/A	-177.49845743972733	C6H9N3	[M + H3N + H]+	AMDCRGKLBPPRMB	InChI=1S/C6H9N3/c1-6(2-3-6)5-7-4-8-9-5/h4H,2-3H2,1H3,(H,7,8,9)	null	CC1(CC1)C2=NC=NN2	1.10000002	123449639	PubChem:(123449639)	2
448	1	N/A	-177.53026076072155	C6H9N3	[M + H3N + H]+	SRWQYCLTKZPPII	InChI=1S/C6H9N3/c1-5(7)4-6-8-2-3-9-6/h2-3H,1,4,7H2,(H,8,9)	null	C=C(CC1=NC=CN1)N	0.300000012	66611766	PubChem:(66611766)	2
449	1	N/A	-177.58782519765901	C6H9N3	[M + H3N + H]+	HODJXPUPLDUSRO	InChI=1S/C6H9N3/c1-6(2-3-7)9-5-4-8/h2-3H,5,7H2,1H3	2-[[(Z)-4-aminobut-3-en-2-ylidene]amino]acetonitrile	CC(=NCC#N)C=CN	-0.400000006	59932316	PubChem:(59932316)	2
450	1	N/A	-177.69663923964612	C6H9N3	[M + H3N + H]+	SYDXEJRVCYPNDT	InChI=1S/C6H9N3/c7-5-3-4(5)6-8-1-2-9-6/h1-2,4-5H,3,7H2,(H,8,9)	null	C1C(C1N)C2=NC=CN2	-0.600000024	45120615;93512511;93512512;93512513;93512514	PubChem:(45120615 93512511 93512512 93512513 93512514)	2
451	1	N/A	-177.70268502672855	C6H9N3	[M + H3N + H]+	NDMLYQMZBAZSLL	InChI=1S/C6H9N3/c1-8-9-4-2-6(7)3-5-9/h2-5,7-8H,1H3	4-imino-N-methylpyridin-1-amine	CNN1C=CC(=N)C=C1	0.100000001	564979	PubChem:(564979)	2
452	1	N/A	-178.0006106003184	C6H9N3	[M + H3N + H]+	BMHVWCXDYPWSMC	InChI=1S/C6H9N3/c1-2-5(1)3-6-7-4-8-9-6/h4-5H,1-3H2,(H,7,8,9)	null	C1CC1CC2=NC=NN2	1.39999998	89350233	PubChem:(89350233)	2
453	1	N/A	-178.06998061769588	C6H9N3	[M + H3N + H]+	RASQKTHIUWTGQE	InChI=1S/C6H9N3/c1-4(7)5-2-3-9-6(5)8/h2-3,7,9H,8H2,1H3	null	CC(=N)C1=C(NC=C1)N	0.100000001	136597619	PubChem:(136597619)	2
454	1	N/A	-178.09766767327133	C6H9N3	[M + H3N + H]+	LMJOXTNJYQOGSC	InChI=1S/C6H9N3/c1-5(2-7)6-3-8-4-9-6/h3-4H,1-2,7H2,(H,8,9)	null	C=C(CN)C1=CN=CN1	0.0	44345335	PubChem:(44345335)	2
455	1	N/A	-178.27736528903944	C6H9N3	[M + H3N + H]+	LYYXEOGCKNDEAO	InChI=1S/C6H9N3/c1-5(4-7)6-2-3-8-9-6/h2-5,7H,1H3,(H,8,9)	null	CC(C=N)C1=CC=NN1	0.300000012	123791408	PubChem:(123791408)	2
456	1	N/A	-178.38365454608936	C6H9N3	[M + H3N + H]+	BQAVAVDCXVFSFY	InChI=1S/C6H10N3/c1-6-5-8-3-2-4-9(8)7-6/h5H,2-4H2,1H3/q+1	null	CC1=NN2CCC[N+]2=C1	1.39999998	58070772	PubChem:(58070772)	2
457	1	N/A	-178.79895934285614	C6H9N3	[M + H3N + H]+	KYWFYBMYIZFFCQ	InChI=1S/C6H9N3/c1-9-6-2-3-7-5(6)4-8-9/h4,7H,2-3H2,1H3	null	CN1C2=C(C=N1)NCC2	0.300000012	82418921	PubChem:(82418921)	2
458	1	N/A	-179.01340773371086	C6H9N3	[M + H3N + H]+	MGHAKTUKHJVSSK	InChI=1S/C6H9N3/c1-2-6-3-5-8-9(6)7-4-1/h3,5,7H,1-2,4H2	null	C1CC2=CC=NN2NC1	1.10000002	67304671	PubChem:(67304671)	2
459	1	N/A	-179.27073917612793	C6H9N3	[M + H3N + H]+	GKNXFGQQEKFQCO	InChI=1S/C6H9N3/c1-4-9-6(8-3)5-7-2/h4H,3H2,1-2H3	null	CC=NC(=C=NC)N=C	1.70000005	53843184	PubChem:(53843184)	2
460	1	N/A	-179.39697657274255	C6H9N3	[M + H3N + H]+	FKUOLQLJTMZXEN	InChI=1S/C6H9N3/c1-6(2)5-9-4-3-7-8-9/h3-4H,1,5H2,2H3	null	CC(=C)CN1C=CN=N1	1.10000002	89887505	PubChem:(89887505)	2
461	1	N/A	-179.5837634461951	C6H9N3	[M + H3N + H]+	VTYQZMYENURTRV	InChI=1S/C6H9N3/c1-3-7-5-6-9-8-4-2/h3-6H,1H2,2H3	null	CC=NN=CC=NC=C	0.600000024	123860666	PubChem:(123860666)	2
462	1	N/A	-179.638506761237	C6H9N3	[M + H3N + H]+	JCZFHPJHRRTOED	InChI=1S/C6H9N3/c7-5-3-1-2-4-6(5)9-8/h1-5H,7-8H2	null	C1=CC(C(=NN)C=C1)N	0.699999988	136633971	PubChem:(136633971)	2
463	1	N/A	-179.6791059705592	C6H9N3	[M + H3N + H]+	ZIXYUXGEXCCBEF	InChI=1S/C6H9N3/c7-5-8-4-6-2-1-3-9-6/h1-4,9H,5,7H2	null	C1=CNC(=C1)C=NCN	-0.200000003	137131518	PubChem:(137131518)	2
464	1	N/A	-179.6956598039503	C6H9N3	[M + H3N + H]+	DRWLGLZQRPDUDE	InChI=1S/C6H9N3/c1-3-8-5-4-6-9-7-2/h3-6,9H,1-2H2	null	C=CN=CC=CNN=C	2.20000005	118534621	PubChem:(118534621)	2
465	1	N/A	-179.7626875761381	C6H9N3	[M + H3N + H]+	DJJDKOPJBLDJBQ	InChI=1S/C6H9N3/c1-6(2)5-9-8-4-3-7-6/h3-5H,1-2H3	null	CC1(C=NN=CC=N1)C	-0.100000001	134250149	PubChem:(134250149)	2
466	1	N/A	-180.01188914871975	C6H9N3	[M + H3N + H]+	RBUWUIIKUUSVJE	InChI=1S/C6H9N3/c1-9-4-8-5-2-7-3-6(5)9/h4,7H,2-3H2,1H3	null	CN1C=NC2=C1CNC2	-1.0	82418913	PubChem:(82418913)	2
467	1	N/A	-180.07256955615577	C6H9N3	[M + H3N + H]+	QVESMLDSWRRKGP	InChI=1S/C6H9N3/c1-2-4-8-6-9-5-3-7/h2,4,6H,5H2,1H3,(H,8,9)	null	CC=CNC=NCC#N	0.300000012	129026966	PubChem:(129026966)	2
468	1	N/A	-180.24464917375505	C6H9N3	[M + H3N + H]+	YPYIKNFMAXJZCH	InChI=1S/C6H9N3/c1-3-4-9-5-7-8-6(9)2/h3-5H,1-2H3	3-methyl-4-prop-1-enyl-1,2,4-triazole	CC=CN1C=NN=C1C	0.600000024	58883639	PubChem:(58883639)	2
469	1	N/A	-180.316172487963	C6H9N3	[M + H3N + H]+	LSGCASJLWKXKKV	InChI=1S/C6H9N3/c1-2-6(1)5-9-4-3-7-8-9/h3-4,6H,1-2,5H2	null	C1CC1CN2C=CN=N2	0.400000006	57233066	PubChem:(57233066)	2
470	1	N/A	-180.34502232224781	C6H9N3	[M + H3N + H]+	MIVNUFFIHZQDSR	InChI=1S/C6H9N3/c1-5(7)6-3-8-4-9(6)2/h3-4H,1,7H2,2H3	null	CN1C=NC=C1C(=C)N	-0.100000001	130389885	PubChem:(130389885)	2
471	1	N/A	-180.53953840278646	C6H9N3	[M + H3N + H]+	VCZBRPRKZKPDQD	InChI=1S/C6H9N3/c1-2-7-6-8-3-5-9(6)4-1/h3,5H,1-2,4H2,(H,7,8)	5H,6H,7H,8H-imidazo[1,2-a]pyrimidine	C1CNC2=NC=CN2C1	0.400000006	135625409	PubChem:(135625409);PubChem class - safety and toxic	67108866
472	1	N/A	-180.65180472066402	C6H9N3	[M + H3N + H]+	FVMCNRZBYXBGQY	InChI=1S/C6H9N3/c1-2-5-9-6(7)3-4-8-9/h2-4H,1,5,7H2	null	C=CCN1C(=CC=N1)N	0.600000024	67023708	PubChem:(67023708)	2
473	1	N/A	-181.08115784824815	C6H9N3	[M + H3N + H]+	KXUUVVRITWOWMB	InChI=1S/C6H9N3/c1-2-3-4(7)6(9)5(3)8/h7,9H,2,8H2,1H3	2-ethyl-3,4-diiminocyclobuten-1-amine	CCC1=C(C(=N)C1=N)N	0.100000001	59755503	PubChem:(59755503)	2
474	1	N/A	-181.2906746848307	C6H9N3	[M + H3N + H]+	DSDANTLBRRPSID	InChI=1S/C6H9N3/c1-5(2)9-4-6(3)7-8-9/h4H,1H2,2-3H3	null	CC1=CN(N=N1)C(=C)C	1.10000002	138648306	PubChem:(138648306)	2
475	1	N/A	-181.6073805166722	C6H9N3	[M + H3N + H]+	LXGXPAAQZPSPFW	InChI=1S/C6H9N3/c1-5-3-4-6(7)9(2)8-5/h3-4,7H,1-2H3	null	CC1=NN(C(=N)C=C1)C	-0.100000001	23422077;130155528	PubChem:(23422077 130155528)	2
476	1	N/A	-181.70566956147744	C6H9N3	[M + H3N + H]+	UZGFFZVLJKHXGU	InChI=1S/C6H10N3/c1-9(2,5-3-7)6-4-8/h5-6H2,1-2H3/q+1	null	C[N+](C)(CC#N)CC#N	-0.100000001	102435239	PubChem:(102435239)	2
477	1	N/A	-181.81115528977716	C6H9N3	[M + H3N + H]+	KMSWFVSXBMWVIT	InChI=1S/C6H9N3/c7-5-3-8-9(4-5)6-1-2-6/h3-4,6H,1-2,7H2	1-Cyclopropyl-1H-pyrazol-4-amine	C1CC1N2C=C(C=N2)N	0.0	51000378	PubChem:(51000378)	2
478	1	N/A	-182.11858544822616	C6H9N3	[M + H3N + H]+	MSVKCKMMACOZAH	InChI=1S/C6H9N3/c1-4-2-5(4)6-7-3-8-9-6/h3-5H,2H2,1H3,(H,7,8,9)	5-[(1R,2R)-2-methylcyclopropyl]-1H-1,2,4-triazole	CC1CC1C2=NC=NN2	1.0	59618220;59618309;72340346;89687777;89687799	PubChem:(59618220 59618309 72340346 89687777 89687799)	2
